epoch,balance_loss,edge_loss,fw_loss,loss,lr,p_loss,val_balance_loss,val_edge_loss,val_fw_loss,val_loss,val_p_loss,val_weymouth_loss,weymouth_loss
127,2.931185245513916,10.623029708862305,2.1916890144348145,15.745903015136719,0.00873929,376590.65625,9976.193359375,5206.84375,664.9383544921875,15847.9765625,383026.1875,129872297984.0,16082637824.0
128,2.801912546157837,10.62220573425293,2.1551010608673096,15.57922077178955,0.008730087,376540.0,980.5197143554688,254.11831665039062,453.04974365234375,1687.6878662109375,383990.84375,53658447872.0,16308627456.0
129,3.100588321685791,10.892788887023926,2.230501174926758,16.223876953125,0.008720893,376618.90625,198.4842071533203,445.7813415527344,52.5587158203125,696.8242797851562,385760.75,1859344000.0,15981568000.0
130,2.6984188556671143,10.819489479064941,2.308455228805542,15.826364517211914,0.008711711,376481.625,214.19589233398438,276.181640625,14.364507675170898,504.7420349121094,383489.0,6877021184.0,16669357056.0
131,2.835808753967285,10.722687721252441,2.258648633956909,15.817146301269531,0.008702536,376655.1875,115.8207015991211,86.65607452392578,5.443705081939697,207.92050170898438,382154.3125,11398504448.0,15805880320.0
132,2.9189515113830566,10.951147079467773,2.180074691772461,16.050172805786133,0.008693372,376515.3125,65.33840942382812,52.21056365966797,4.324936866760254,121.87391662597656,381884.46875,12355722240.0,16429891584.0
133,2.9077048301696777,10.594685554504395,2.1555562019348145,15.657946586608887,0.008684218,376570.5,31.846359252929688,29.078624725341797,5.1377339363098145,66.0627212524414,381894.875,13013111808.0,16248738816.0
134,2.9936718940734863,10.528525352478027,2.155742645263672,15.677940368652344,0.008675072,376598.5625,30.405071258544922,24.53089141845703,2.080880880355835,57.016845703125,381094.71875,16464558080.0,16205776896.0
135,3.0268654823303223,10.75912094116211,2.1857266426086426,15.971712112426758,0.008665937,376572.4375,12.080363273620605,14.549291610717773,3.0346813201904297,29.664337158203125,380373.0,20635265024.0,16231683072.0
136,3.156968593597412,10.915754318237305,2.205821990966797,16.278545379638672,0.008656812,376531.15625,11.181193351745605,13.872334480285645,2.557488203048706,27.61101722717285,381229.15625,16027219968.0,16381850624.0
137,3.1000428199768066,10.666830062866211,2.276423454284668,16.04329490661621,0.008647695,376528.4375,9.852354049682617,12.830218315124512,2.5932700634002686,25.275842666625977,380739.1875,18652043264.0,16373232640.0
138,2.989854335784912,10.530065536499023,2.5873827934265137,16.107303619384766,0.00863859,376527.1875,22.581607818603516,19.417016983032227,2.658968448638916,44.6575927734375,381157.0,16583136256.0,16558213120.0
139,2.831244945526123,10.745619773864746,2.316157579421997,15.893022537231445,0.0086294925,376535.40625,29.577640533447266,23.375919342041016,3.1027965545654297,56.05635452270508,381266.6875,15291689984.0,16471713792.0
140,2.700936794281006,10.532337188720703,2.2237067222595215,15.45698070526123,0.008620405,376538.40625,61.50910186767578,40.777259826660156,5.35929012298584,107.6456527709961,381586.84375,14194268160.0,16326626304.0
141,2.4781877994537354,10.46146011352539,2.305238723754883,15.244885444641113,0.008611327,376411.8125,40.867088317871094,30.329675674438477,4.667098045349121,75.8638687133789,381648.15625,13792903168.0,17117778944.0
142,2.7415661811828613,10.99358081817627,2.2132136821746826,15.94836139678955,0.008602259,376598.59375,70.09657287597656,43.586708068847656,5.455815315246582,119.13908386230469,381452.625,14999896064.0,16143722496.0
143,2.8303427696228027,10.628660202026367,2.193834066390991,15.65283489227295,0.008593201,376410.46875,120.6075668334961,67.86860656738281,7.100494384765625,195.57667541503906,381821.15625,13048269824.0,17073632256.0
144,2.4910616874694824,10.559215545654297,2.2238309383392334,15.27410888671875,0.008584151,376522.84375,131.4827880859375,78.00299835205078,7.299071311950684,216.7848663330078,381948.28125,13287213056.0,16580881408.0
145,2.3096861839294434,10.260677337646484,2.168783187866211,14.739148139953613,0.008575112,376444.84375,127.96369934082031,73.47064971923828,10.875410079956055,212.3097686767578,382384.90625,11682088960.0,16924264448.0
146,2.8158011436462402,10.66243839263916,2.2626399993896484,15.740880012512207,0.0085660815,376541.1875,113.20938873291016,67.8408432006836,8.290050506591797,189.3402862548828,382196.96875,12855825408.0,16574073856.0
147,2.8375601768493652,10.723273277282715,2.415332794189453,15.976165771484375,0.008557062,376488.4375,121.1361083984375,73.7151107788086,19.643939971923828,214.49514770507812,383413.28125,8051109888.0,16885232640.0
148,3.807213306427002,11.235570907592773,2.428213596343994,17.470996856689453,0.00854805,376538.96875,89.27873229980469,60.373069763183594,12.002924919128418,161.65472412109375,382646.8125,11694749696.0,16494824448.0
149,3.2978153228759766,10.869043350219727,2.3607723712921143,16.527629852294922,0.008539049,376511.8125,73.52962493896484,44.12685012817383,3.965730667114258,121.62220764160156,381315.09375,15719303168.0,16898913280.0
150,2.8972764015197754,10.605299949645996,2.282620668411255,15.785196304321289,0.008530057,376459.5625,144.9399871826172,102.4079360961914,34.84461975097656,282.1925354003906,384756.84375,4847180800.0,16974590976.0
151,2.626615047454834,10.588781356811523,2.296182155609131,15.511578559875488,0.0085210735,376560.875,8.726940155029297,12.68851375579834,2.254281520843506,23.669734954833984,380553.09375,19361396736.0,16541353984.0
152,2.8617846965789795,10.307893753051758,2.279895305633545,15.44957447052002,0.008512101,376503.375,45.16498947143555,32.30622863769531,3.510906219482422,80.98212432861328,381090.90625,16938424320.0,16899175424.0
153,3.6744065284729004,10.602956771850586,2.3429713249206543,16.62033462524414,0.008503137,376612.375,26.465600967407227,21.717370986938477,3.2639400959014893,51.4469108581543,380472.15625,18914883584.0,16239604736.0
154,4.768319129943848,11.29488468170166,2.621067762374878,18.684268951416016,0.008494183,376510.1875,390.32928466796875,60.631591796875,171.98348999023438,622.9442749023438,378751.8125,30196848640.0,16819352576.0
155,3.482102155685425,10.811295509338379,2.4873361587524414,16.78073501586914,0.008485238,376555.875,47.212791442871094,16.251211166381836,13.004735946655273,76.46875,380547.03125,15738131456.0,16501852160.0
156,2.6580464839935303,10.3341703414917,2.3060336112976074,15.298253059387207,0.008476303,376515.6875,4.4212846755981445,10.140586853027344,2.9886200428009033,17.550491333007812,380229.59375,22022651904.0,16507643904.0
157,2.66434907913208,10.272252082824707,2.2607953548431396,15.197397232055664,0.008467376,376464.9375,19.543020248413086,18.443801879882812,4.595078468322754,42.581905364990234,381379.40625,15741749248.0,16910407680.0
158,2.2506103515625,9.905426979064941,2.2648887634277344,14.420926094055176,0.008458461,376466.09375,194.0127716064453,125.77848815917969,40.83666229248047,360.6278991699219,384870.90625,3256631296.0,16739087360.0
159,2.8697562217712402,10.022683143615723,2.215106248855591,15.107545852661133,0.0084495535,376483.0,66.91154479980469,30.68732261657715,3.875439405441284,101.47431182861328,380494.53125,18894647296.0,16805481472.0
160,4.409681797027588,10.774473190307617,2.306612253189087,17.490764617919922,0.008440656,376600.53125,285.06817626953125,202.23873901367188,79.75347900390625,567.0604248046875,378276.09375,42735079424.0,16182444032.0
161,4.695689678192139,11.364898681640625,2.5445399284362793,18.605127334594727,0.008431767,376528.40625,39.60539627075195,26.440576553344727,6.661869049072266,72.70783996582031,380751.4375,18756038656.0,16725740544.0
162,4.1379876136779785,11.110174179077148,2.732736110687256,17.98089599609375,0.008422888,376753.1875,158.83377075195312,114.75282287597656,2.6504886150360107,276.2370910644531,380971.96875,18907181056.0,15840990208.0
163,3.670708417892456,10.511150360107422,2.5526013374328613,16.734458923339844,0.008414018,376600.125,107.16709899902344,62.105323791503906,21.908817291259766,191.18124389648438,378700.25,24430194688.0,15857257472.0
164,4.358065605163574,10.936417579650879,2.4765467643737793,17.77103042602539,0.008405157,376578.25,52.588600158691406,30.166234970092773,12.662903785705566,95.41773986816406,379544.5625,22525392896.0,16249066496.0
165,3.7899365425109863,10.508166313171387,2.3160266876220703,16.6141300201416,0.008396306,376625.8125,230.2956085205078,85.03062438964844,12.145771026611328,327.4720153808594,379266.875,36368760832.0,16224770048.0
166,3.175751209259033,10.011747360229492,2.5888218879699707,15.77631950378418,0.008387465,376612.21875,381.7596130371094,233.14810180664062,57.4649658203125,672.3726806640625,386422.5,1969012352.0,16543784960.0
167,2.8779749870300293,9.796525955200195,2.466787815093994,15.141290664672852,0.008378632,376445.90625,318.0444030761719,165.86007690429688,13.011589050292969,496.91607666015625,382503.15625,11133750272.0,16870178816.0
168,2.136080503463745,9.224382400512695,2.207920551300049,13.568384170532227,0.008369809,376537.75,383.21148681640625,227.48428344726562,48.0848503112793,658.7806396484375,385759.09375,2847424256.0,16534200320.0
169,2.288905382156372,9.08735179901123,2.312840461730957,13.68909740447998,0.008360996,376511.1875,115.98481750488281,62.511085510253906,5.067819595336914,183.563720703125,381113.1875,18504198144.0,16747747328.0
170,1.6960868835449219,8.875940322875977,2.2413392066955566,12.813366889953613,0.00835219,376503.3125,273.1605224609375,164.2240447998047,24.580537796020508,461.965087890625,383992.25,6721117696.0,16738934784.0
171,1.7646865844726562,8.606534957885742,2.201927423477173,12.573148727416992,0.008343396,376450.3125,186.01507568359375,105.36183166503906,10.501972198486328,301.87884521484375,382231.84375,12743753728.0,17046673408.0
172,7.496439456939697,12.486154556274414,2.5193123817443848,22.50190544128418,0.00833461,376497.59375,2903.99853515625,710.7835693359375,605.7052001953125,4220.4873046875,389646.1875,7533793640448.0,16796071936.0
173,8.882917404174805,13.543571472167969,3.466620922088623,25.893112182617188,0.008325833,376653.6875,802011.875,930691.0,168702.109375,1901405.0,1942718.75,63308837158912.0,15658444800.0
